# Time	forces(pressure, viscous) moment(pressure, viscous)
622	(((1.87806e-07 6.99998e-10 3.07474e-16) (1.02525e-07 -1.49338e-10 1.13502e-11)) ((1.07888e-12 -1.40115e-12 5.73492e-17) (-1.67966e-13 6.49987e-13 -1.94979e-11)))
623	(((1.87819e-07 7.2114e-10 3.06647e-16) (1.02523e-07 -1.49361e-10 1.13864e-11)) ((1.06834e-12 -1.39154e-12 5.73619e-17) (-1.66685e-13 6.4868e-13 -1.9495e-11)))
624	(((1.8781e-07 7.30111e-10 3.0689e-16) (1.02522e-07 -1.493e-10 1.13404e-11)) ((1.08075e-12 -1.39985e-12 5.73583e-17) (-1.68199e-13 6.49667e-13 -1.94927e-11)))
625	(((1.87792e-07 7.27337e-10 3.05916e-16) (1.0252e-07 -1.49179e-10 1.13641e-11)) ((1.06759e-12 -1.39175e-12 5.72794e-17) (-1.66149e-13 6.48433e-13 -1.94909e-11)))
626	(((1.87784e-07 7.14062e-10 3.06778e-16) (1.02518e-07 -1.49174e-10 1.13244e-11)) ((1.08133e-12 -1.40175e-12 5.73131e-17) (-1.68035e-13 6.49798e-13 -1.94904e-11)))
627	(((1.87783e-07 7.00694e-10 3.06431e-16) (1.02517e-07 -1.49247e-10 1.13744e-11)) ((1.06993e-12 -1.39235e-12 5.73051e-17) (-1.667e-13 6.48542e-13 -1.94904e-11)))
628	(((1.87789e-07 7.01604e-10 3.06969e-16) (1.02515e-07 -1.49402e-10 1.13461e-11)) ((1.07984e-12 -1.39955e-12 5.73294e-17) (-1.681e-13 6.49656e-13 -1.94897e-11)))
629	(((1.87802e-07 7.23502e-10 3.0594e-16) (1.02514e-07 -1.4939e-10 1.13785e-11)) ((1.06952e-12 -1.38983e-12 5.7391e-17) (-1.67144e-13 6.48355e-13 -1.94873e-11)))
630	(((1.87793e-07 7.29977e-10 3.06468e-16) (1.02512e-07 -1.49309e-10 1.13385e-11)) ((1.07943e-12 -1.39791e-12 5.73682e-17) (-1.68346e-13 6.49345e-13 -1.94852e-11)))
631	(((1.87777e-07 7.253e-10 3.05987e-16) (1.02511e-07 -1.49183e-10 1.13758e-11)) ((1.06761e-12 -1.38912e-12 5.72984e-17) (-1.66727e-13 6.48015e-13 -1.94838e-11)))
632	(((1.87768e-07 7.10289e-10 3.07284e-16) (1.02509e-07 -1.49192e-10 1.13399e-11)) ((1.07859e-12 -1.40049e-12 5.73303e-17) (-1.67673e-13 6.49559e-13 -1.94842e-11)))
633	(((1.87771e-07 7.01395e-10 3.06524e-16) (1.02507e-07 -1.49281e-10 1.13902e-11)) ((1.06669e-12 -1.39004e-12 5.73273e-17) (-1.66081e-13 6.48102e-13 -1.94838e-11)))
634	(((1.87772e-07 7.02274e-10 3.07037e-16) (1.02506e-07 -1.49439e-10 1.13497e-11)) ((1.07957e-12 -1.39943e-12 5.73373e-17) (-1.67961e-13 6.49664e-13 -1.9483e-11)))
635	(((1.87776e-07 7.19552e-10 3.06592e-16) (1.02505e-07 -1.49448e-10 1.13776e-11)) ((1.07102e-12 -1.39262e-12 5.73163e-17) (-1.67195e-13 6.48896e-13 -1.94804e-11)))
636	(((1.87774e-07 7.28234e-10 3.06664e-16) (1.02503e-07 -1.49387e-10 1.13235e-11)) ((1.07987e-12 -1.40067e-12 5.7284e-17) (-1.68188e-13 6.4985e-13 -1.94776e-11)))
637	(((1.87775e-07 7.31412e-10 3.06165e-16) (1.02501e-07 -1.49243e-10 1.13631e-11)) ((1.06889e-12 -1.39131e-12 5.73158e-17) (-1.66638e-13 6.48284e-13 -1.9475e-11)))
638	(((1.87761e-07 7.10498e-10 3.0682e-16) (1.025e-07 -1.49242e-10 1.13268e-11)) ((1.0805e-12 -1.40008e-12 5.7324e-17) (-1.67857e-13 6.49299e-13 -1.94751e-11)))
639	(((1.87751e-07 6.98608e-10 3.06097e-16) (1.02498e-07 -1.49325e-10 1.13615e-11)) ((1.07176e-12 -1.39236e-12 5.73297e-17) (-1.66977e-13 6.48292e-13 -1.9476e-11)))
640	(((1.8775e-07 7.02494e-10 3.06968e-16) (1.02497e-07 -1.49477e-10 1.13298e-11)) ((1.08258e-12 -1.40177e-12 5.73237e-17) (-1.68595e-13 6.49933e-13 -1.94756e-11)))
641	(((1.87763e-07 7.2261e-10 3.06287e-16) (1.02496e-07 -1.49465e-10 1.1378e-11)) ((1.06863e-12 -1.39039e-12 5.73106e-17) (-1.67019e-13 6.48446e-13 -1.94724e-11)))
642	(((1.87763e-07 7.2869e-10 3.07036e-16) (1.02494e-07 -1.49376e-10 1.13504e-11)) ((1.0761e-12 -1.39731e-12 5.73278e-17) (-1.67686e-13 6.49284e-13 -1.94704e-11)))
643	(((1.87757e-07 7.25204e-10 3.06423e-16) (1.02493e-07 -1.49262e-10 1.137e-11)) ((1.06826e-12 -1.39098e-12 5.72935e-17) (-1.66499e-13 6.48195e-13 -1.94687e-11)))
644	(((1.87745e-07 7.08479e-10 3.06769e-16) (1.02491e-07 -1.49292e-10 1.13294e-11)) ((1.08051e-12 -1.39962e-12 5.73057e-17) (-1.67756e-13 6.49093e-13 -1.94685e-11)))
645	(((1.87743e-07 7.04761e-10 3.05932e-16) (1.02489e-07 -1.49377e-10 1.1366e-11)) ((1.06678e-12 -1.39123e-12 5.73097e-17) (-1.65772e-13 6.48032e-13 -1.94673e-11)))
646	(((1.87739e-07 7.06996e-10 3.06822e-16) (1.02488e-07 -1.49491e-10 1.13378e-11)) ((1.0792e-12 -1.39984e-12 5.73272e-17) (-1.6785e-13 6.49679e-13 -1.94665e-11)))
647	(((1.87742e-07 7.19956e-10 3.06413e-16) (1.02487e-07 -1.49474e-10 1.13785e-11)) ((1.06835e-12 -1.39037e-12 5.72745e-17) (-1.66786e-13 6.48552e-13 -1.94644e-11)))
648	(((1.8775e-07 7.2857e-10 3.07099e-16) (1.02486e-07 -1.49407e-10 1.13213e-11)) ((1.0823e-12 -1.40123e-12 5.72827e-17) (-1.6869e-13 6.49936e-13 -1.94619e-11)))
649	(((1.87748e-07 7.24777e-10 3.0584e-16) (1.02484e-07 -1.49277e-10 1.13555e-11)) ((1.07075e-12 -1.38998e-12 5.73159e-17) (-1.67049e-13 6.47837e-13 -1.94609e-11)))
650	(((1.87731e-07 7.0607e-10 3.06526e-16) (1.02483e-07 -1.4931e-10 1.13173e-11)) ((1.08143e-12 -1.39952e-12 5.73265e-17) (-1.68047e-13 6.48866e-13 -1.94615e-11)))
651	(((1.87718e-07 7.00174e-10 3.06841e-16) (1.02481e-07 -1.49388e-10 1.13855e-11)) ((1.06649e-12 -1.39154e-12 5.7351e-17) (-1.65793e-13 6.48047e-13 -1.94625e-11)))
652	(((1.87723e-07 7.09829e-10 3.07591e-16) (1.0248e-07 -1.49507e-10 1.13374e-11)) ((1.08156e-12 -1.40329e-12 5.73587e-17) (-1.68192e-13 6.50318e-13 -1.94612e-11)))
653	(((1.87732e-07 7.22059e-10 3.06679e-16) (1.02479e-07 -1.4948e-10 1.13766e-11)) ((1.07001e-12 -1.39243e-12 5.72884e-17) (-1.66926e-13 6.48882e-13 -1.94581e-11)))
654	(((1.87736e-07 7.24457e-10 3.06867e-16) (1.02478e-07 -1.49427e-10 1.13258e-11)) ((1.08157e-12 -1.39999e-12 5.72543e-17) (-1.68522e-13 6.49661e-13 -1.94557e-11)))
655	(((1.87734e-07 7.22158e-10 3.05855e-16) (1.02476e-07 -1.49336e-10 1.13706e-11)) ((1.06749e-12 -1.38762e-12 5.72673e-17) (-1.66434e-13 6.47404e-13 -1.9454e-11)))
656	(((1.87718e-07 7.07378e-10 3.06253e-16) (1.02474e-07 -1.49383e-10 1.13165e-11)) ((1.07781e-12 -1.39839e-12 5.72997e-17) (-1.67352e-13 6.48744e-13 -1.9454e-11)))
657	(((1.87703e-07 7.015e-10 3.06066e-16) (1.02473e-07 -1.49461e-10 1.13728e-11)) ((1.06686e-12 -1.39014e-12 5.73039e-17) (-1.66088e-13 6.47885e-13 -1.94542e-11)))
658	(((1.87709e-07 7.11941e-10 3.07129e-16) (1.02472e-07 -1.49556e-10 1.13382e-11)) ((1.08023e-12 -1.40078e-12 5.73412e-17) (-1.68125e-13 6.49946e-13 -1.94529e-11)))
659	(((1.87719e-07 7.22076e-10 3.06272e-16) (1.02471e-07 -1.49502e-10 1.13637e-11)) ((1.07152e-12 -1.39192e-12 5.72976e-17) (-1.67475e-13 6.4878e-13 -1.94508e-11)))
660	(((1.87728e-07 7.26245e-10 3.06478e-16) (1.0247e-07 -1.49434e-10 1.13312e-11)) ((1.07909e-12 -1.39663e-12 5.72779e-17) (-1.68344e-13 6.49005e-13 -1.94485e-11)))
661	(((1.87719e-07 7.1836e-10 3.05811e-16) (1.02468e-07 -1.4935e-10 1.13611e-11)) ((1.06719e-12 -1.38772e-12 5.72452e-17) (-1.66458e-13 6.47283e-13 -1.94474e-11)))
662	(((1.87703e-07 7.07666e-10 3.07161e-16) (1.02466e-07 -1.49383e-10 1.13278e-11)) ((1.07827e-12 -1.39988e-12 5.73444e-17) (-1.67294e-13 6.48939e-13 -1.94482e-11)))
663	(((1.87693e-07 7.05545e-10 3.06464e-16) (1.02465e-07 -1.49451e-10 1.13886e-11)) ((1.06617e-12 -1.38961e-12 5.73586e-17) (-1.65871e-13 6.47844e-13 -1.94479e-11)))
664	(((1.87692e-07 7.09641e-10 3.07032e-16) (1.02464e-07 -1.49553e-10 1.13541e-11)) ((1.07855e-12 -1.39839e-12 5.73344e-17) (-1.67901e-13 6.49639e-13 -1.94468e-11)))
665	(((1.87706e-07 7.21585e-10 3.06122e-16) (1.02463e-07 -1.49535e-10 1.1364e-11)) ((1.06697e-12 -1.39111e-12 5.72212e-17) (-1.66582e-13 6.48766e-13 -1.94434e-11)))
666	(((1.87715e-07 7.25316e-10 3.06377e-16) (1.02462e-07 -1.49474e-10 1.13228e-11)) ((1.07771e-12 -1.39667e-12 5.72169e-17) (-1.68058e-13 6.49077e-13 -1.94409e-11)))
667	(((1.87711e-07 7.21497e-10 3.06075e-16) (1.0246e-07 -1.49381e-10 1.13438e-11)) ((1.06976e-12 -1.39047e-12 5.72533e-17) (-1.66657e-13 6.47719e-13 -1.94397e-11)))
668	(((1.87687e-07 7.0584e-10 3.06892e-16) (1.02459e-07 -1.4942e-10 1.13128e-11)) ((1.0818e-12 -1.40052e-12 5.73103e-17) (-1.67874e-13 6.48991e-13 -1.94406e-11)))
669	(((1.87676e-07 7.04918e-10 3.06071e-16) (1.02457e-07 -1.49477e-10 1.1372e-11)) ((1.06978e-12 -1.39021e-12 5.73641e-17) (-1.6672e-13 6.47904e-13 -1.9441e-11)))
670	(((1.8768e-07 7.10644e-10 3.06923e-16) (1.02457e-07 -1.49566e-10 1.13398e-11)) ((1.08005e-12 -1.39934e-12 5.73431e-17) (-1.6841e-13 6.49771e-13 -1.94399e-11)))
671	(((1.87694e-07 7.20358e-10 3.06186e-16) (1.02456e-07 -1.49532e-10 1.13764e-11)) ((1.06703e-12 -1.38875e-12 5.72357e-17) (-1.6706e-13 6.48377e-13 -1.94371e-11)))
672	(((1.87711e-07 7.28443e-10 3.06982e-16) (1.02454e-07 -1.49454e-10 1.1341e-11)) ((1.07481e-12 -1.39604e-12 5.72957e-17) (-1.6753e-13 6.48967e-13 -1.94349e-11)))
673	(((1.87696e-07 7.1859e-10 3.06135e-16) (1.02453e-07 -1.49371e-10 1.13632e-11)) ((1.06644e-12 -1.38834e-12 5.72737e-17) (-1.65967e-13 6.4737e-13 -1.94343e-11)))
674	(((1.87668e-07 7.03792e-10 3.06779e-16) (1.02451e-07 -1.49437e-10 1.13243e-11)) ((1.08065e-12 -1.39925e-12 5.7303e-17) (-1.67606e-13 6.48842e-13 -1.94352e-11)))
675	(((1.87662e-07 7.05198e-10 3.06064e-16) (1.0245e-07 -1.49524e-10 1.13713e-11)) ((1.06637e-12 -1.39053e-12 5.72976e-17) (-1.65883e-13 6.481e-13 -1.94341e-11)))
676	(((1.87667e-07 7.08831e-10 3.06891e-16) (1.02449e-07 -1.49616e-10 1.13387e-11)) ((1.07822e-12 -1.39849e-12 5.72803e-17) (-1.6801e-13 6.49766e-13 -1.94328e-11)))
677	(((1.87686e-07 7.20389e-10 3.0639e-16) (1.02448e-07 -1.49587e-10 1.13659e-11)) ((1.06846e-12 -1.38985e-12 5.72203e-17) (-1.67222e-13 6.4862e-13 -1.94299e-11)))
678	(((1.87692e-07 7.21164e-10 3.06682e-16) (1.02447e-07 -1.49543e-10 1.13149e-11)) ((1.07965e-12 -1.39747e-12 5.72084e-17) (-1.68448e-13 6.49105e-13 -1.94281e-11)))
679	(((1.87687e-07 7.21572e-10 3.0574e-16) (1.02446e-07 -1.49446e-10 1.13371e-11)) ((1.07137e-12 -1.39005e-12 5.73106e-17) (-1.67028e-13 6.47497e-13 -1.94273e-11)))
680	(((1.87659e-07 7.06958e-10 3.06689e-16) (1.02444e-07 -1.49478e-10 1.13126e-11)) ((1.0821e-12 -1.40022e-12 5.73552e-17) (-1.68098e-13 6.48915e-13 -1.94281e-11)))
681	(((1.87644e-07 7.02254e-10 3.06568e-16) (1.02443e-07 -1.49549e-10 1.13704e-11)) ((1.07007e-12 -1.39244e-12 5.73117e-17) (-1.66838e-13 6.48395e-13 -1.9428e-11)))
682	(((1.87657e-07 7.10222e-10 3.07242e-16) (1.02442e-07 -1.49645e-10 1.13285e-11)) ((1.08149e-12 -1.4014e-12 5.72736e-17) (-1.68725e-13 6.50172e-13 -1.94262e-11)))
683	(((1.87679e-07 7.21906e-10 3.06589e-16) (1.02441e-07 -1.49595e-10 1.13865e-11)) ((1.06446e-12 -1.388e-12 5.72415e-17) (-1.66409e-13 6.48162e-13 -1.94236e-11)))
684	(((1.87682e-07 7.22013e-10 3.06524e-16) (1.0244e-07 -1.49552e-10 1.13286e-11)) ((1.07678e-12 -1.39548e-12 5.72251e-17) (-1.67815e-13 6.48668e-13 -1.94219e-11)))
685	(((1.87671e-07 7.20532e-10 3.05857e-16) (1.02439e-07 -1.49473e-10 1.13597e-11)) ((1.06806e-12 -1.38806e-12 5.72853e-17) (-1.66335e-13 6.47255e-13 -1.94207e-11)))
686	(((1.87643e-07 7.05925e-10 3.0642e-16) (1.02437e-07 -1.4952e-10 1.1319e-11)) ((1.07866e-12 -1.39875e-12 5.73146e-17) (-1.67504e-13 6.48915e-13 -1.9421e-11)))
687	(((1.87632e-07 7.01593e-10 3.06363e-16) (1.02436e-07 -1.49594e-10 1.1373e-11)) ((1.06824e-12 -1.3909e-12 5.72803e-17) (-1.66589e-13 6.4835e-13 -1.94207e-11)))
688	(((1.87651e-07 7.11268e-10 3.07299e-16) (1.02435e-07 -1.49685e-10 1.13263e-11)) ((1.08153e-12 -1.40123e-12 5.72723e-17) (-1.6868e-13 6.50216e-13 -1.94188e-11)))
689	(((1.87669e-07 7.20788e-10 3.06101e-16) (1.02435e-07 -1.49635e-10 1.13486e-11)) ((1.07163e-12 -1.39091e-12 5.72332e-17) (-1.67815e-13 6.48476e-13 -1.94164e-11)))
690	(((1.87668e-07 7.21608e-10 3.06463e-16) (1.02433e-07 -1.49584e-10 1.1304e-11)) ((1.08109e-12 -1.39814e-12 5.72299e-17) (-1.68563e-13 6.48829e-13 -1.9415e-11)))
691	(((1.87653e-07 7.18913e-10 3.05771e-16) (1.02432e-07 -1.49499e-10 1.13587e-11)) ((1.06696e-12 -1.38744e-12 5.72778e-17) (-1.6625e-13 6.47032e-13 -1.94143e-11)))
692	(((1.87628e-07 7.05151e-10 3.06495e-16) (1.0243e-07 -1.49545e-10 1.13348e-11)) ((1.07755e-12 -1.39663e-12 5.73123e-17) (-1.67667e-13 6.48642e-13 -1.94147e-11)))
693	(((1.87628e-07 7.04863e-10 3.06847e-16) (1.0243e-07 -1.49605e-10 1.13915e-11)) ((1.06527e-12 -1.39019e-12 5.73308e-17) (-1.66135e-13 6.48394e-13 -1.94144e-11)))
694	(((1.87641e-07 7.08934e-10 3.07204e-16) (1.02429e-07 -1.49701e-10 1.13437e-11)) ((1.07836e-12 -1.39859e-12 5.72696e-17) (-1.68227e-13 6.4986e-13 -1.94128e-11)))
695	(((1.87662e-07 7.22407e-10 3.05643e-16) (1.02428e-07 -1.49672e-10 1.13674e-11)) ((1.06339e-12 -1.38662e-12 5.71902e-17) (-1.66121e-13 6.47756e-13 -1.94088e-11)))
696	(((1.87662e-07 7.27027e-10 3.06375e-16) (1.02427e-07 -1.49595e-10 1.13019e-11)) ((1.07986e-12 -1.3983e-12 5.72359e-17) (-1.68075e-13 6.48887e-13 -1.94068e-11)))
697	(((1.87635e-07 7.17382e-10 3.06118e-16) (1.02425e-07 -1.49497e-10 1.13456e-11)) ((1.07028e-12 -1.39069e-12 5.7247e-17) (-1.66594e-13 6.47657e-13 -1.94069e-11)))
698	(((1.87616e-07 7.05781e-10 3.06787e-16) (1.02424e-07 -1.4955e-10 1.13364e-11)) ((1.07884e-12 -1.39731e-12 5.72976e-17) (-1.67744e-13 6.48824e-13 -1.94074e-11)))
699	(((1.87617e-07 7.02275e-10 3.06128e-16) (1.02423e-07 -1.49622e-10 1.13705e-11)) ((1.06968e-12 -1.38996e-12 5.7297e-17) (-1.67204e-13 6.48317e-13 -1.94075e-11)))
700	(((1.87636e-07 7.09466e-10 3.06857e-16) (1.02423e-07 -1.49717e-10 1.13233e-11)) ((1.08087e-12 -1.39955e-12 5.7269e-17) (-1.68918e-13 6.49869e-13 -1.94057e-11)))
701	(((1.87654e-07 7.23076e-10 3.05816e-16) (1.02422e-07 -1.49659e-10 1.13697e-11)) ((1.06549e-12 -1.38626e-12 5.72336e-17) (-1.66824e-13 6.47565e-13 -1.94025e-11)))
702	(((1.87642e-07 7.23529e-10 3.06233e-16) (1.0242e-07 -1.49587e-10 1.13204e-11)) ((1.07698e-12 -1.39497e-12 5.72343e-17) (-1.67826e-13 6.4831e-13 -1.94013e-11)))
703	(((1.87621e-07 7.18017e-10 3.06618e-16) (1.02419e-07 -1.49493e-10 1.13701e-11)) ((1.06596e-12 -1.38981e-12 5.72899e-17) (-1.65779e-13 6.47613e-13 -1.94018e-11)))
704	(((1.87602e-07 7.02506e-10 3.07287e-16) (1.02418e-07 -1.49568e-10 1.13342e-11)) ((1.08027e-12 -1.40054e-12 5.72911e-17) (-1.67876e-13 6.49476e-13 -1.94026e-11)))
705	(((1.87612e-07 7.01221e-10 3.06139e-16) (1.02417e-07 -1.49673e-10 1.1374e-11)) ((1.06532e-12 -1.38981e-12 5.72399e-17) (-1.65991e-13 6.48295e-13 -1.9401e-11)))
706	(((1.87632e-07 7.10796e-10 3.06845e-16) (1.02416e-07 -1.49761e-10 1.13181e-11)) ((1.0804e-12 -1.40004e-12 5.72435e-17) (-1.68493e-13 6.49875e-13 -1.93985e-11)))
707	(((1.87639e-07 7.22028e-10 3.06104e-16) (1.02415e-07 -1.49698e-10 1.13508e-11)) ((1.06925e-12 -1.38966e-12 5.71996e-17) (-1.67181e-13 6.48072e-13 -1.93959e-11)))
708	(((1.8763e-07 7.26373e-10 3.06291e-16) (1.02414e-07 -1.49614e-10 1.13225e-11)) ((1.07734e-12 -1.3946e-12 5.72388e-17) (-1.6776e-13 6.48247e-13 -1.93946e-11)))
709	(((1.87608e-07 7.17397e-10 3.05649e-16) (1.02413e-07 -1.4952e-10 1.13529e-11)) ((1.0693e-12 -1.38847e-12 5.72788e-17) (-1.66818e-13 6.47409e-13 -1.93953e-11)))
710	(((1.87594e-07 7.0197e-10 3.06631e-16) (1.02412e-07 -1.49593e-10 1.13278e-11)) ((1.07973e-12 -1.39843e-12 5.7291e-17) (-1.68252e-13 6.49142e-13 -1.93961e-11)))
711	(((1.87608e-07 7.027e-10 3.06142e-16) (1.02411e-07 -1.49676e-10 1.13848e-11)) ((1.06539e-12 -1.38739e-12 5.72781e-17) (-1.66543e-13 6.47916e-13 -1.93948e-11)))
712	(((1.8762e-07 7.0826e-10 3.0663e-16) (1.0241e-07 -1.49763e-10 1.13393e-11)) ((1.07649e-12 -1.3955e-12 5.72374e-17) (-1.68149e-13 6.49114e-13 -1.9393e-11)))
713	(((1.87628e-07 7.23218e-10 3.06137e-16) (1.02409e-07 -1.49708e-10 1.13529e-11)) ((1.06867e-12 -1.38947e-12 5.72013e-17) (-1.67179e-13 6.48018e-13 -1.939e-11)))
714	(((1.87613e-07 7.23789e-10 3.07139e-16) (1.02408e-07 -1.49621e-10 1.13213e-11)) ((1.07837e-12 -1.39855e-12 5.72513e-17) (-1.67663e-13 6.48875e-13 -1.93898e-11)))
715	(((1.87597e-07 7.15889e-10 3.06297e-16) (1.02407e-07 -1.49553e-10 1.13716e-11)) ((1.06675e-12 -1.38872e-12 5.72602e-17) (-1.66004e-13 6.47451e-13 -1.93898e-11)))
716	(((1.8759e-07 7.02948e-10 3.07149e-16) (1.02406e-07 -1.49635e-10 1.13239e-11)) ((1.08214e-12 -1.40145e-12 5.72943e-17) (-1.68331e-13 6.49638e-13 -1.939e-11)))
717	(((1.87595e-07 6.98472e-10 3.06545e-16) (1.02405e-07 -1.49729e-10 1.13637e-11)) ((1.07058e-12 -1.3924e-12 5.7239e-17) (-1.67182e-13 6.48685e-13 -1.93892e-11)))
718	(((1.87607e-07 7.07416e-10 3.06881e-16) (1.02405e-07 -1.49824e-10 1.13236e-11)) ((1.08065e-12 -1.39908e-12 5.72048e-17) (-1.68723e-13 6.496e-13 -1.93875e-11)))
719	(((1.87621e-07 7.2736e-10 3.05406e-16) (1.02404e-07 -1.49746e-10 1.13351e-11)) ((1.06828e-12 -1.3895e-12 5.72233e-17) (-1.67084e-13 6.47926e-13 -1.93843e-11)))
720	(((1.87606e-07 7.25249e-10 3.06152e-16) (1.02402e-07 -1.49652e-10 1.13032e-11)) ((1.07899e-12 -1.39718e-12 5.72437e-17) (-1.68064e-13 6.48589e-13 -1.93834e-11)))
721	(((1.87583e-07 7.11836e-10 3.05988e-16) (1.02401e-07 -1.49588e-10 1.13586e-11)) ((1.06768e-12 -1.38871e-12 5.7231e-17) (-1.6643e-13 6.4745e-13 -1.93838e-11)))
722	(((1.87576e-07 6.98985e-10 3.06937e-16) (1.024e-07 -1.49688e-10 1.13267e-11)) ((1.08019e-12 -1.39931e-12 5.72519e-17) (-1.68204e-13 6.4926e-13 -1.93843e-11)))
723	(((1.8759e-07 7.00389e-10 3.06147e-16) (1.024e-07 -1.49783e-10 1.13841e-11)) ((1.06581e-12 -1.38718e-12 5.72393e-17) (-1.66552e-13 6.47768e-13 -1.9383e-11)))
724	(((1.87602e-07 7.10215e-10 3.0701e-16) (1.02399e-07 -1.49847e-10 1.13571e-11)) ((1.07339e-12 -1.39456e-12 5.72687e-17) (-1.6736e-13 6.48867e-13 -1.93819e-11)))
725	(((1.87607e-07 7.254e-10 3.06277e-16) (1.02398e-07 -1.49771e-10 1.13653e-11)) ((1.06703e-12 -1.38895e-12 5.72316e-17) (-1.66695e-13 6.4794e-13 -1.93792e-11)))
726	(((1.87592e-07 7.2387e-10 3.06663e-16) (1.02397e-07 -1.49684e-10 1.13125e-11)) ((1.0805e-12 -1.39859e-12 5.72287e-17) (-1.68122e-13 6.48928e-13 -1.93781e-11)))
727	(((1.87578e-07 7.14299e-10 3.06039e-16) (1.02396e-07 -1.49613e-10 1.13672e-11)) ((1.06755e-12 -1.38806e-12 5.72366e-17) (-1.66319e-13 6.47401e-13 -1.93777e-11)))
728	(((1.87573e-07 7.01335e-10 3.06989e-16) (1.02395e-07 -1.49706e-10 1.13258e-11)) ((1.08065e-12 -1.39957e-12 5.72642e-17) (-1.68286e-13 6.49349e-13 -1.93778e-11)))
729	(((1.87579e-07 6.99306e-10 3.05868e-16) (1.02394e-07 -1.49806e-10 1.13424e-11)) ((1.0689e-12 -1.3916e-12 5.7221e-17) (-1.67045e-13 6.48506e-13 -1.93771e-11)))
730	(((1.87592e-07 7.11744e-10 3.06357e-16) (1.02393e-07 -1.49882e-10 1.13191e-11)) ((1.07733e-12 -1.39627e-12 5.7216e-17) (-1.68229e-13 6.49054e-13 -1.93752e-11)))
731	(((1.87596e-07 7.25767e-10 3.06007e-16) (1.02393e-07 -1.49793e-10 1.13504e-11)) ((1.06773e-12 -1.38858e-12 5.71987e-17) (-1.66965e-13 6.47786e-13 -1.93727e-11)))
732	(((1.87582e-07 7.23402e-10 3.06546e-16) (1.02391e-07 -1.49699e-10 1.13135e-11)) ((1.07903e-12 -1.397e-12 5.72181e-17) (-1.68029e-13 6.48626e-13 -1.93718e-11)))
733	(((1.87573e-07 7.14865e-10 3.0598e-16) (1.0239e-07 -1.49626e-10 1.13684e-11)) ((1.06667e-12 -1.38752e-12 5.72523e-17) (-1.66263e-13 6.47269e-13 -1.93714e-11)))
734	(((1.87564e-07 6.98854e-10 3.06611e-16) (1.02389e-07 -1.49722e-10 1.13347e-11)) ((1.07806e-12 -1.39689e-12 5.72573e-17) (-1.67951e-13 6.48841e-13 -1.93719e-11)))
735	(((1.87571e-07 7.0102e-10 3.06707e-16) (1.02389e-07 -1.4981e-10 1.13845e-11)) ((1.06498e-12 -1.38913e-12 5.7256e-17) (-1.66244e-13 6.48143e-13 -1.93718e-11)))
736	(((1.8758e-07 7.11904e-10 3.06884e-16) (1.02388e-07 -1.4988e-10 1.13363e-11)) ((1.07689e-12 -1.3965e-12 5.72208e-17) (-1.68007e-13 6.49208e-13 -1.93703e-11)))
737	(((1.87592e-07 7.29545e-10 3.06033e-16) (1.02387e-07 -1.49778e-10 1.13646e-11)) ((1.06672e-12 -1.38726e-12 5.72279e-17) (-1.66684e-13 6.47648e-13 -1.93671e-11)))
738	(((1.87576e-07 7.22865e-10 3.06551e-16) (1.02386e-07 -1.49683e-10 1.13171e-11)) ((1.07918e-12 -1.39666e-12 5.72291e-17) (-1.68038e-13 6.48667e-13 -1.93664e-11)))
739	(((1.87556e-07 7.06974e-10 3.05521e-16) (1.02385e-07 -1.49647e-10 1.13339e-11)) ((1.06849e-12 -1.39014e-12 5.72065e-17) (-1.66579e-13 6.47739e-13 -1.93669e-11)))
740	(((1.8755e-07 6.95101e-10 3.06739e-16) (1.02384e-07 -1.49783e-10 1.1303e-11)) ((1.0813e-12 -1.40078e-12 5.72215e-17) (-1.68413e-13 6.49405e-13 -1.93677e-11)))
741	(((1.87562e-07 7.00951e-10 3.06252e-16) (1.02384e-07 -1.49888e-10 1.13683e-11)) ((1.06669e-12 -1.38824e-12 5.72201e-17) (-1.6665e-13 6.47876e-13 -1.93668e-11)))
742	(((1.87574e-07 7.13493e-10 3.06877e-16) (1.02383e-07 -1.49945e-10 1.13213e-11)) ((1.0792e-12 -1.39781e-12 5.72257e-17) (-1.68448e-13 6.49289e-13 -1.93649e-11)))
743	(((1.87574e-07 7.23391e-10 3.06096e-16) (1.02382e-07 -1.49846e-10 1.13562e-11)) ((1.06793e-12 -1.38856e-12 5.71861e-17) (-1.66949e-13 6.47746e-13 -1.93627e-11)))
744	(((1.87567e-07 7.23318e-10 3.06716e-16) (1.02381e-07 -1.49762e-10 1.13004e-11)) ((1.08195e-12 -1.40005e-12 5.72221e-17) (-1.68528e-13 6.49097e-13 -1.93615e-11)))
745	(((1.87553e-07 7.10234e-10 3.06602e-16) (1.0238e-07 -1.49697e-10 1.1371e-11)) ((1.06593e-12 -1.38951e-12 5.72659e-17) (-1.65891e-13 6.47547e-13 -1.93623e-11)))
746	(((1.87544e-07 6.95918e-10 3.0706e-16) (1.02379e-07 -1.49821e-10 1.13309e-11)) ((1.07887e-12 -1.39901e-12 5.72582e-17) (-1.67794e-13 6.4913e-13 -1.93631e-11)))
747	(((1.87553e-07 7.01781e-10 3.06251e-16) (1.02379e-07 -1.49921e-10 1.13766e-11)) ((1.06673e-12 -1.38833e-12 5.72258e-17) (-1.66507e-13 6.47958e-13 -1.9362e-11)))
